cadence_id,cadence_name,model,created_at,most_recent_person_added,calls_ever_alltime,salesloft_url
1403322,DO NOT USE -  BDR-V - Webinar Download - Archive 08/31/23,BDR,2020-01-15,2023-08-25T10:32:24.893014-07:00,10786,https://app.salesloft.com/app/cadences/1403322
3031663,DO NOT USE - AE-S/BDR-MM - Mar 23 Direct Mail - DOGs (Cookies) - Follow Up - Archive 30-06-23,BDR,2023-03-14,2023-06-19T11:43:38.564449-07:00,319,https://app.salesloft.com/app/cadences/3031663
2661068,DO NOT USE - AE/BDR - Direct Mail - CL Opps Cookie Kit V2 - Archive 07/31/23,BDR,2022-06-17,2023-04-13T13:16:22.288001-07:00,161,https://app.salesloft.com/app/cadences/2661068
1903591,DO NOT USE - AE/BDR-CS - Cold Drip Email Outreach (June 2022) - Archive 07/31/23,BDR,2020-12-07,2023-05-17T10:54:27.055400-07:00,0,https://app.salesloft.com/app/cadences/1903591
2874912,DO NOT USE - AE/BDR-MM - EOY Push - DOGs - Archive 08/31/23,BDR,2022-11-08,2023-05-30T14:27:14.864969-07:00,1234,https://app.salesloft.com/app/cadences/2874912
1550772,DO NOT USE - AE/BDR-S - DOG Opps Cadence - CV - Archive 07/31/23,BDR,2020-04-14,2023-05-15T11:26:47.388315-07:00,101,https://app.salesloft.com/app/cadences/1550772
2485403,DO NOT USE - AE/BDR-S - Direct Mail - CL Opps Cookie Kit V1 - Archive 08/31/23,BDR,2022-02-28,2023-03-28T09:33:42.619309-07:00,37,https://app.salesloft.com/app/cadences/2485403
3121100,DO NOT USE - AE/BDR-S/MM - Direct Mail - DOGs (Cookies) - Follow Up - June 23 - Archive 08/31/23,BDR,2023-05-19,2023-07-25T05:51:25.667732-07:00,12,https://app.salesloft.com/app/cadences/3121100
2868439,DO NOT USE - AE/BDR-S/MM - Direct Mail - Target Accounts (Cookies) - Follow-Up - Archive 07/31/23,BDR,2022-11-03,2023-06-14T19:25:29.871220-07:00,174,https://app.salesloft.com/app/cadences/2868439
2165648,DO NOT USE - AE/BDR-V - Team HQ Outbound Cadence - Archive 07/31/23,BDR,2021-06-24,2023-02-02T15:10:19.977834-08:00,2942,https://app.salesloft.com/app/cadences/2165648
2730792,DO NOT USE - AR/BDR - Direct Mail Optimus - Prospecting V1 - 08/31/23,BDR,2022-08-04,2023-04-13T12:33:21.108240-07:00,23,https://app.salesloft.com/app/cadences/2730792
2925247,DO NOT USE - BDR - Criminal Law - Awareness-ColdCalls - Archive 09/30/23,BDR,2022-12-20,2023-04-10T10:20:49.977793-07:00,780,https://app.salesloft.com/app/cadences/2925247
1408057,DO NOT USE - BDR - DOG Opps Cadence - V1 - Archive 09/30/23,BDR,2020-01-20,2023-08-14T10:06:11.535102-07:00,9379,https://app.salesloft.com/app/cadences/1408057
2057560,DO NOT USE - BDR - Email/Call Forgotten Pipeline Cadence - Archive 08/31/23,BDR,2021-04-09,2023-02-21T09:20:14.763887-08:00,86,https://app.salesloft.com/app/cadences/2057560
1995898,DO NOT USE - BDR - LTR 2021 Solo Download - Archive 08/31/23,BDR,2021-02-25,2023-03-27T06:46:03.127598-07:00,1399,https://app.salesloft.com/app/cadences/1995898
3156249,DO NOT USE - BDR - Legal Cyber Security Webinar - Follow-Up - Archive 08/31/23,BDR,2023-06-20,2023-06-30T11:13:18.188426-07:00,8,https://app.salesloft.com/app/cadences/3156249
2328531,DO NOT USE - BDR - Legal Trends Report 2021 - Prospecting - Move to 2022 Cadence - Archive 30-06-23,BDR,2021-10-26,2023-04-14T13:07:42.723782-07:00,4315,https://app.salesloft.com/app/cadences/2328531
2457987,DO NOT USE - BDR - Missed Call - Archive 08/31/23,BDR,2022-02-09,2023-09-19T12:16:03.153284-07:00,268,https://app.salesloft.com/app/cadences/2457987
2784711,DO NOT USE - BDR - MyCase - Self Identified Users - Competition - Archive 08/31/23,BDR,2022-09-09,2023-05-24T14:43:33.902542-07:00,353,https://app.salesloft.com/app/cadences/2784711
2461699,DO NOT USE - BDR - Next Step Email Opt Out - Followup - Archive 08/31/23,BDR,2022-02-12,2023-02-13T16:26:45.183298-08:00,146,https://app.salesloft.com/app/cadences/2461699
2891223,DO NOT USE - BDR - Nurture MQL Revival 12/22 - Nurture - Archive 09/30/23,BDR,2022-11-21,2024-01-05T08:49:07.490540-08:00,7445,https://app.salesloft.com/app/cadences/2891223
1702053,DO NOT USE - BDR - Persona - DM - Move Prospects to New DM Persona - Archive 08/31/23,BDR,2020-07-24,2023-05-30T13:39:09.095723-07:00,388,https://app.salesloft.com/app/cadences/1702053
3080721,DO NOT USE - BDR - Practice42 Webinar Follow up - 04-2023 - Archive 06-30-23,BDR,2023-04-19,2023-05-18T10:55:42.477243-07:00,0,https://app.salesloft.com/app/cadences/3080721
2875463,DO NOT USE - BDR CS - Criminal Law  (Velocity-Strat) - Follow Up - Archive 08/31/23,BDR,2022-11-09,2023-01-18T09:38:09.463874-08:00,8,https://app.salesloft.com/app/cadences/2875463
3001954,DO NOT USE - BDR-CS - ABA 2023 Pre-Event - Archive 06-30-23,BDR,2023-02-22,2023-02-24T11:57:23.556158-08:00,0,https://app.salesloft.com/app/cadences/3001954
3107923,"DO NOT USE - BDR-CS - AI Webinar: Grow (Solo/velocity, Did Not Attend) - Archive 08/31/23",BDR,2023-05-10,2023-05-10T12:23:07.074870-07:00,0,https://app.salesloft.com/app/cadences/3107923
3107898,"DO NOT USE - BDR-CS - AI Webinar: Grow Cadence (Strat, Attended) - Archive 08/31/23",BDR,2023-05-10,2023-08-10T11:35:42.687348-07:00,0,https://app.salesloft.com/app/cadences/3107898
3107865,"DO NOT USE - BDR-CS - AI Webinar: Grow Cadence (Strat, Did Not Attend) - Archive 08/31/23",BDR,2023-05-10,2023-07-12T10:12:50.855495-07:00,0,https://app.salesloft.com/app/cadences/3107865
2995136,DO NOT USE - BDR-CS - Attended Sales Webinar: Watch How Law Firms Use Clio Grow - Archive 08/31/23,BDR,2023-02-17,2023-07-20T12:06:56.310112-07:00,44,https://app.salesloft.com/app/cadences/2995136
3183658,"DO NOT USE - BDR-CS - Attended, No Info Request - Watch How Law Firms Use Clio for Client Intake - 2023-07 - Archive 08/31/23",BDR,2023-07-17,2023-07-21T06:11:08.418965-07:00,67,https://app.salesloft.com/app/cadences/3183658
3151641,DO NOT USE - BDR-CS - Customer Webinar: How Clio Customers Take a Stress-Free Summer - Did not request info -  2023-06 Attended - Archive 08/31/23,BDR,2023-06-15,2023-06-29T16:06:16.980011-07:00,67,https://app.salesloft.com/app/cadences/3151641
3151634,DO NOT USE - BDR-CS - Customer Webinar: How Clio Customers Take a Stress-Free Summer - No Show - 2023-06 - Archive 08/31/23,BDR,2023-06-15,2023-07-03T13:00:54.085731-07:00,150,https://app.salesloft.com/app/cadences/3151634
2414236,DO NOT USE - BDR-CS - Demo Request - Grow - Archive 08/31/23,BDR,2022-01-11,2023-08-15T07:16:10.349713-07:00,400,https://app.salesloft.com/app/cadences/2414236
2252632,DO NOT USE - BDR-CS - Direct/Cold Approach - Archive 08/31/23,BDR,2021-08-31,2022-11-09T08:29:51.381780-08:00,265,https://app.salesloft.com/app/cadences/2252632
3067009,DO NOT USE - BDR-CS - Grow Direct Mail - 04-2023 - Archive 08/31/23,BDR,2023-04-10,2023-05-01T08:52:22.169824-07:00,194,https://app.salesloft.com/app/cadences/3067009
3089800,DO NOT USE - BDR-CS - Grow Direct Mail E-Gift - Follow up - Archive 08/31/23,BDR,2023-04-26,2023-05-04T11:15:43.138355-07:00,122,https://app.salesloft.com/app/cadences/3089800
2939008,DO NOT USE - BDR-CS - Grow Intake Resolutions - Follow-Up - Archive 08/31/23,BDR,2023-01-09,2023-01-30T12:30:14.045235-08:00,266,https://app.salesloft.com/app/cadences/2939008
3183634,DO NOT USE - BDR-CS - No Show - Watch How Law Firms Use Clio for Client Intake - 2023-07 - Archive 08/31/23,BDR,2023-07-17,2023-07-24T14:05:44.422914-07:00,179,https://app.salesloft.com/app/cadences/3183634
3050923,DO NOT USE - BDR-CS - Solo and Small Firm Virtual Summit - Pre Event Invitation - Archive 06-30-23,BDR,2023-03-28,2023-03-28T16:10:42.749496-07:00,0,https://app.salesloft.com/app/cadences/3050923
2447540,DO NOT USE - BDR-CS - Visited Product OR Feature Page IM (Educate 2022) - Archive 08/31/23,BDR,2022-02-03,2023-08-15T11:06:27.648186-07:00,878,https://app.salesloft.com/app/cadences/2447540
3107955,"DO NOT USE - BDR-CS - Webinar: Grow Cadence (Solo/velocity, Attended) - Archive 08/31/23",BDR,2023-05-10,2023-05-10T12:36:33.578443-07:00,0,https://app.salesloft.com/app/cadences/3107955
3121173,"DO NOT USE - BDR-CS - Webinar: Mastering Client Intake - Attended, did not request info - 2023-05 - Archive 08/31/23",BDR,2023-05-19,2023-06-30T13:47:59.680129-07:00,16,https://app.salesloft.com/app/cadences/3121173
2994581,DO NOT USE - BDR-CS - Webinar: Watch How Law Firms Use Clio Grow - Archive 08/31/23,BDR,2023-02-16,2023-07-04T04:54:44.759846-07:00,123,https://app.salesloft.com/app/cadences/2994581
3035302,"DO NOT USE - BDR-CS - Webinar: Watch How Law Firms Use Clio for Client Intake (Attended, didn't request info) - Archive 08/31/23",BDR,2023-03-16,2023-04-27T09:21:06.996122-07:00,74,https://app.salesloft.com/app/cadences/3035302
3014290,DO NOT USE - BDR-CS - Webinar: Watch How Law Firms Use Clio for Client Intake - Archive 08/31/23,BDR,2023-03-02,2023-08-03T13:35:39.797857-07:00,156,https://app.salesloft.com/app/cadences/3014290
3088110,"DO NOT USE - BDR-CS - Webinar: Watch How Solo and Small Firms Do Client Intake (Attended, didn't request info) - 2023-04 - Archive 08/31/23",BDR,2023-04-25,2023-04-26T12:02:12.778854-07:00,50,https://app.salesloft.com/app/cadences/3088110
3088125,DO NOT USE - BDR-CS - Webinar: Watch How Solo and Small Firms Do Client Intake - Registered did not attend - 2023-04 - Archive 08/31/23,BDR,2023-04-25,2023-04-26T12:13:06.871108-07:00,107,https://app.salesloft.com/app/cadences/3088125
2985724,DO NOT USE - BDR-MM - AQL - Tier 1 - Archive 08/31/23,BDR,2023-02-10,2023-09-07T13:45:44.377507-07:00,613,https://app.salesloft.com/app/cadences/2985724
2985955,DO NOT USE - BDR-MM - BMC Webinar Follow up - 02-2023 - Archive 06-30-23,BDR,2023-02-10,2023-02-14T12:42:28.640286-08:00,21,https://app.salesloft.com/app/cadences/2985955
3118961,DO NOT USE - BDR-MM - CJ Vacay - IT - Automated - Archive 07/31/23,BDR,2023-05-18,2023-06-28T07:10:22.241073-07:00,120,https://app.salesloft.com/app/cadences/3118961
3118956,DO NOT USE - BDR-MM - CJ Vacay - Office & Operations - Automated - Archive 07/31/23,BDR,2023-05-18,2023-05-18T09:05:34.003385-07:00,0,https://app.salesloft.com/app/cadences/3118956
3043873,DO NOT USE - BDR-MM - CL all reasons - High Grade - Archive 08/31/23,BDR,2023-03-22,2023-07-06T07:45:24.535857-07:00,278,https://app.salesloft.com/app/cadences/3043873
2898491,DO NOT USE - BDR-MM - DM/OM - Coffee Offer Prospecting - Archive 08/31/23,BDR,2022-11-28,2023-01-03T14:07:06.631360-08:00,469,https://app.salesloft.com/app/cadences/2898491
2998024,DO NOT USE - BDR-MM - Fully Automated - Archive 07/31/23,BDR,2023-02-21,2023-06-15T13:56:40.557233-07:00,0,https://app.salesloft.com/app/cadences/2998024
3043801,DO NOT USE - BDR-MM - Intent - Archive 08/31/23,BDR,2023-03-22,2023-06-14T07:25:41.012441-07:00,58,https://app.salesloft.com/app/cadences/3043801
2068762,DO NOT USE - BDR-MM - Law Firm Communication Webinar/Forgotten Pipeline - Archive 06-30-23,BDR,2021-04-16,2021-04-21T06:12:30.465645-07:00,0,https://app.salesloft.com/app/cadences/2068762
3043898,DO NOT USE - BDR-MM - NO SHOW REBOOK - Aggressive - Archive 08/31/23,BDR,2023-03-22,2023-09-12T11:07:28.621634-07:00,10,https://app.salesloft.com/app/cadences/3043898
3105416,DO NOT USE - BDR-MM - ONE400 Webinar Follow up - Archive 06-30-23,BDR,2023-05-09,2023-05-17T09:38:23.384632-07:00,2,https://app.salesloft.com/app/cadences/3105416
3026533,DO NOT USE - BDR-MM - Office & Operations - Fully Automated - Archive 07/31/23,BDR,2023-03-10,2023-06-29T18:19:49.098195-07:00,0,https://app.salesloft.com/app/cadences/3026533
3118953,DO NOT USE - BDR-MM - Vacay - Automated - Archive 07/31/23,BDR,2023-05-18,2023-07-06T12:57:29.103912-07:00,0,https://app.salesloft.com/app/cadences/3118953
2949706,DO NOT USE - BDR-S - Criminal Law - Prospecting - V1 - Archive 08/31/23,BDR,2023-01-17,2023-07-13T07:08:55.295901-07:00,121,https://app.salesloft.com/app/cadences/2949706
3031000,DO NOT USE - BDR-S - Customer Near You - Chicago - Archive 08/31/23,BDR,2023-03-14,2023-06-29T18:28:30.058958-07:00,3,https://app.salesloft.com/app/cadences/3031000
3034569,"DO NOT USE - BDR-S - Customer Near You - Dallas, Austin, Houston - Archive 08/31/23",BDR,2023-03-16,2023-06-21T08:26:45.454628-07:00,45,https://app.salesloft.com/app/cadences/3034569
3063125,DO NOT USE - BDR-S - Customer Near You - San Diego - Archive 08/31/23,BDR,2023-04-06,2023-07-11T18:39:47.087070-07:00,0,https://app.salesloft.com/app/cadences/3063125
3029030,DO NOT USE - BDR-S - Customer Near You - San Fran - Archive 08/31/23,BDR,2023-03-13,2023-03-29T14:31:45.145862-07:00,14,https://app.salesloft.com/app/cadences/3029030
3063896,DO NOT USE - BDR-S - Customer Near You - Seattle - Archive 08/31/23,BDR,2023-04-06,2023-07-19T17:01:04.677538-07:00,0,https://app.salesloft.com/app/cadences/3063896
3026194,DO NOT USE - BDR-S - Customer Near You Newark - Archive 08/31/23,BDR,2023-03-10,never,0,https://app.salesloft.com/app/cadences/3026194
2949710,DO NOT USE - BDR-S - DM/Owner - Prospecting  - Rev 1 - Archive 08/31/23,BDR,2023-01-17,2023-07-18T12:56:26.288516-07:00,614,https://app.salesloft.com/app/cadences/2949710
2957584,DO NOT USE - BDR-S - Displacement Cadence - Archive 08/31/23,BDR,2023-01-23,2023-07-11T19:25:20.768886-07:00,0,https://app.salesloft.com/app/cadences/2957584
2949617,DO NOT USE - BDR-S - Family Law - Prospecting - Rev 1 - Archive 08/31/23,BDR,2023-01-17,2023-07-27T07:05:19.264979-07:00,316,https://app.salesloft.com/app/cadences/2949617
3037577,DO NOT USE - BDR-S - Paralegals - Fully Automated - Archive 08/31/23,BDR,2023-03-19,2023-07-25T16:00:06.400482-07:00,0,https://app.salesloft.com/app/cadences/3037577
3064006,DO NOT USE - BDR-S - Solo and Small Firm Virtual Summit - Pre Event Invitation (Low touch) - Archive 06/30/23,BDR,2023-04-06,2023-04-11T16:28:44.617068-07:00,0,https://app.salesloft.com/app/cadences/3064006
3063862,DO NOT USE - BDR-S - Solo and Small Firm Virtual Summit - Pre Event Invitation - Archive 06-30-23,BDR,2023-04-06,2023-04-07T08:33:20.466714-07:00,584,https://app.salesloft.com/app/cadences/3063862
2950155,DO NOT USE - BDR-S - TR - Criminal Law - Prospecting - Rev 1 - Archive 08/31/23,BDR,2023-01-17,2023-07-13T07:00:32.260665-07:00,62,https://app.salesloft.com/app/cadences/2950155
2950154,DO NOT USE - BDR-S - TR - DM/Owner - Prospecting - Rev 1 - Archive 08/31/23,BDR,2023-01-17,2023-07-05T11:36:11.430445-07:00,37,https://app.salesloft.com/app/cadences/2950154
2950157,DO NOT USE - BDR-S - TR - Family Law - Prospecting - V1 - Archive 06/30/23,BDR,2023-01-17,2023-02-08T07:58:51.609326-08:00,124,https://app.salesloft.com/app/cadences/2950157
2950156,DO NOT USE - BDR-S - TR - Wills-Estates - Prospecting - Rev 1 - Archive 08/31/23,BDR,2023-01-17,2023-05-04T07:48:28.575186-07:00,59,https://app.salesloft.com/app/cadences/2950156
2949693,DO NOT USE - BDR-S - Wills-Estates - Prospecting - Rev 1 - Archive 08/31/23,BDR,2023-01-17,2023-04-06T16:54:12.568296-07:00,99,https://app.salesloft.com/app/cadences/2949693
1693401,DO NOT USE - BDR-S Re-Engage Nurture Leads - Archive 07/31/23,BDR,2020-07-17,2023-06-28T08:17:50.794248-07:00,745,https://app.salesloft.com/app/cadences/1693401
2332739,DO NOT USE - BDR-S Re-Engage Nurture Leads V2 - Archive 07/31/23,BDR,2021-10-28,2023-06-21T08:06:49.106814-07:00,6486,https://app.salesloft.com/app/cadences/2332739
2868426,DO NOT USE - BDR-S/MM - Direct Mail-CL Timeline-Cookies - Follow-Up - Archive 08/31/23,BDR,2022-11-03,2023-03-24T07:34:58.020537-07:00,114,https://app.salesloft.com/app/cadences/2868426
2979394,DO NOT USE - BDR-V - CA Trust Accounting Webinar - Prospecting - Archive 06-30-23,BDR,2023-02-07,2023-05-18T10:58:17.392916-07:00,1,https://app.salesloft.com/app/cadences/2979394
3133570,DO NOT USE - BDR-V - HK ClioCon Invite - 2023 - Archive 11/30/23,BDR,2023-05-31,2023-09-13T17:51:30.098601-07:00,192,https://app.salesloft.com/app/cadences/3133570
2861006,DO NOT USE - BDR-V - HK Reschedule - Discovery Call - Archive 08/31/23,BDR,2022-10-31,2023-07-18T11:51:10.695518-07:00,24,https://app.salesloft.com/app/cadences/2861006
3258511,DO NOT USE - BDR-V - Reschedule Cadence ,BDR,2023-09-21,2025-04-24T06:49:34.474282-07:00,827,https://app.salesloft.com/app/cadences/3258511
2748293,DO NOT USE - BDR-V Blitz Cadence - Archive 08/31/23,BDR,2022-08-16,2022-08-23T14:01:00.892935-07:00,181,https://app.salesloft.com/app/cadences/2748293
2782488,DO NOT USE - BDR-V/S - PCLaw Break Free - Outreach (V2) - Archive 30-06-23,BDR,2022-09-08,2023-06-09T13:44:21.658567-07:00,113,https://app.salesloft.com/app/cadences/2782488
2779417,DO NOT USE - BDR-V/S - PCLaw Break Free - Outreach - Archive 06/30/23,BDR,2022-09-07,2023-05-30T13:32:18.777194-07:00,206,https://app.salesloft.com/app/cadences/2779417
3654848,DO NOT USE - BDR/AE - Chicago Paragon Tech Invite,BDR,2024-08-13,2024-08-26T14:24:38.922818-07:00,25,https://app.salesloft.com/app/cadences/3654848
2961084,DO NOT USE - BDR/AE - Dallas Meetup Invitation High-Touch - Prospecting (2023-02-23) - Retire 02-28-2023,BDR,2023-01-25,2023-02-15T13:54:07.215090-08:00,81,https://app.salesloft.com/app/cadences/2961084
2961136,DO NOT USE - BDR/AE - Dallas Meetup Invitation Low-Touch - Prospecting - Retire 02-28-2023,BDR,2023-01-25,2023-02-16T13:26:04.169325-08:00,0,https://app.salesloft.com/app/cadences/2961136
2961144,DO NOT USE - BDR/AE - Houston Meetup Invitation High-Touch - Prospecting - Archive 07/31/23,BDR,2023-01-25,2023-02-15T08:41:15.722560-08:00,83,https://app.salesloft.com/app/cadences/2961144
2961182,DO NOT USE - BDR/AE - Houston Meetup Invitation Low-Touch - Prospecting -Archive - 06-30-23,BDR,2023-01-25,2023-02-27T09:28:32.748577-08:00,0,https://app.salesloft.com/app/cadences/2961182
2960949,DO NOT USE - BDR/AE - Miami Meetup Invitation High-Touch - Prospecting - Retire 02-28-2023,BDR,2023-01-25,2023-02-06T14:00:20.181369-08:00,16,https://app.salesloft.com/app/cadences/2960949
2961028,DO NOT USE - BDR/AE - Miami Meetup Invitation Low-Touch - Prospecting - Retire 02-28-2023,BDR,2023-01-25,2023-02-16T06:54:48.541852-08:00,0,https://app.salesloft.com/app/cadences/2961028
2081900,DO NOT USE - BDR/AE-CS - Outbound KB - Prospecting - Archive 07/31/23,BDR,2021-04-26,2023-07-18T12:40:42.560072-07:00,1267,https://app.salesloft.com/app/cadences/2081900
1745026,DO NOT USE - BDR/AE-CS - Webinar - Follow-Up - Archive 08/31/23,BDR,2020-08-27,2023-05-09T14:27:38.623675-07:00,22,https://app.salesloft.com/app/cadences/1745026
3121168,"DO NOT USE - BDR/AE-CS - Webinar: Mastering Client Intake - Registered, did not attend - 2023-05 - Archive 06-30-23",BDR,2023-05-19,2023-05-24T11:38:53.935667-07:00,49,https://app.salesloft.com/app/cadences/3121168
3082761,DO NOT USE - BDR/AE-S - ALA Conference Attendees - Archive 06-30-23,BDR,2023-04-20,2023-05-04T11:31:37.302393-07:00,70,https://app.salesloft.com/app/cadences/3082761
3094037,DO NOT USE - BDR/AE/Channel - Atlanta Meet-Up - Prospecting - Archive 30-06-23,BDR,2023-05-01,2023-05-18T07:54:45.528689-07:00,391,https://app.salesloft.com/app/cadences/3094037
3710371,DO NOT USE - BDRV Family Law Cadence,BDR,2024-10-15,never,0,https://app.salesloft.com/app/cadences/3710371
3688348,DO NOT USE - BDRV General Practice Cadence,BDR,2024-09-19,never,0,https://app.salesloft.com/app/cadences/3688348
3067438,DO NOT USE - ML BDR-V - Solo and Small Firm Virtual Summit - Pre Event Invitation (High touch) - Archive 06-30-23,BDR,2023-04-11,2023-04-18T07:30:04.176717-07:00,2328,https://app.salesloft.com/app/cadences/3067438
3122343,DO NOT USE - ML BDRV 1.Qualify Call Down 5/22 - Archive 09/30/23,BDR,2023-05-22,2023-06-06T11:31:30.364128-07:00,181,https://app.salesloft.com/app/cadences/3122343
3103433,DO NOT USE - ML BDRV 1st May Blitz Calls - Archive 08/31/23,BDR,2023-05-08,2023-05-17T14:06:13.448056-07:00,2643,https://app.salesloft.com/app/cadences/3103433
3124880,DO NOT USE - ML BDRV 60 Day Follow Up - Archive 08/31/23,BDR,2023-05-23,2023-05-25T08:18:24.137372-07:00,0,https://app.salesloft.com/app/cadences/3124880
2884182,DO NOT USE - ML BDRV Coffee FishBowl - Archive 08/31/23,BDR,2022-11-15,2023-03-28T10:08:12.448073-07:00,0,https://app.salesloft.com/app/cadences/2884182
3126541,DO NOT USE - ML BDRV Cookie Call Down March - Archive 08/31/23,BDR,2023-05-24,2023-05-25T15:00:19.021347-07:00,74,https://app.salesloft.com/app/cadences/3126541
2884183,DO NOT USE - ML BDRV Family Law Webinar FishBowl - Archive 08/31/23,BDR,2022-11-15,2023-04-20T11:35:34.932317-07:00,0,https://app.salesloft.com/app/cadences/2884183
3048654,DO NOT USE - ML BDRV MQL Solo/Sm Firm Virtual Summit - 09/19/2023,BDR,2023-03-27,2023-04-14T09:08:22.495861-07:00,4071,https://app.salesloft.com/app/cadences/3048654
3072417,DO NOT USE - ML BDRV Solo/SM Summit RE: NOT attending & NO - Archive 08/31/23,BDR,2023-04-13,2023-04-14T06:23:08.009819-07:00,8,https://app.salesloft.com/app/cadences/3072417
3072336,DO NOT USE - ML BDRV Solo/SM Summit RE:ATTENDING - Archive 08/31/23,BDR,2023-04-13,2023-04-18T16:28:22.400463-07:00,26,https://app.salesloft.com/app/cadences/3072336
3117884,DO NOT USE - ML MGR BDRV Interest Call Down - Archive 09/30/23,BDR,2023-05-17,2023-05-22T15:12:48.133951-07:00,106,https://app.salesloft.com/app/cadences/3117884
2982053,DO NOT USE - MLBDR-V - CA Trust Accounting Webinar - Prospecting - Archive 09/30/23,BDR,2023-02-08,2023-02-10T11:34:38.868501-08:00,1,https://app.salesloft.com/app/cadences/2982053
3013951,DO NOT USE - MLBDRV ClioCon 2023 March 3 Discount - Thursdayv2 - Old Content - Archive Pending,BDR,2023-03-02,2023-03-10T08:31:00.467806-08:00,1252,https://app.salesloft.com/app/cadences/3013951
2827248,DO NOT USE - SDR/BDR - Demo No Show / Cancellation,BDR,2022-10-07,2024-06-03T14:17:13.376452-07:00,2350,https://app.salesloft.com/app/cadences/2827248
3000956,DO NOT USE - Start using BDR-MM - Nurture MQL Revival - 1 - Archive 09/30/23,BDR,2023-02-22,2023-08-10T06:11:29.461471-07:00,1949,https://app.salesloft.com/app/cadences/3000956
3452707,DO NOT USE -BC BLIND CAL SEND - Reschedule BDR Opps - V2 ,BDR,2024-03-19,never,0,https://app.salesloft.com/app/cadences/3452707
3687776,DP BDRV - Firm Central - Copy,BDR,2024-09-18,2024-09-18T13:51:02.964232-07:00,20,https://app.salesloft.com/app/cadences/3687776
3822999,DP BDRV- Disco Reschedule Cadence  ,BDR,2025-03-06,2025-06-04T08:52:46.994256-07:00,47,https://app.salesloft.com/app/cadences/3822999
3822987,DP BDRV- Reschedule Cadence ,BDR,2025-03-06,2025-04-23T15:22:46.617337-07:00,22,https://app.salesloft.com/app/cadences/3822987
3935996,Duo - BDR-CS - Canada,BDR,2025-07-15,2025-07-15T12:47:59.948277-07:00,0,https://app.salesloft.com/app/cadences/3935996
3936068,Duo - BDR-Core - Canada,BDR,2025-07-15,2025-09-03T08:28:39.338067-07:00,155,https://app.salesloft.com/app/cadences/3936068
3592103,"EOQ - C/L Timeline, etc BDRV",BDR,2024-06-17,2024-06-25T06:24:03.998635-07:00,222,https://app.salesloft.com/app/cadences/3592103
3592004,EOQ - C/L Went Dark BDRV,BDR,2024-06-17,2025-02-25T10:21:38.535396-08:00,1283,https://app.salesloft.com/app/cadences/3592004
3592151,EOQ - NMQL BDRV,BDR,2024-06-17,2024-07-24T09:59:00.252330-07:00,9106,https://app.salesloft.com/app/cadences/3592151
3592236,EOQ - Reschedule BDRV,BDR,2024-06-17,2024-06-26T11:55:22.308126-07:00,326,https://app.salesloft.com/app/cadences/3592236
3859134,ERROR - BDRV AQL - Intake Webinar - ERROR,BDR,2025-04-15,2025-04-17T09:00:28.902991-07:00,101,https://app.salesloft.com/app/cadences/3859134
3788681,Feb BDRV NMQL AI Invite/Duo Focus,BDR,2025-01-29,2025-03-20T08:56:21.652311-07:00,5712,https://app.salesloft.com/app/cadences/3788681
3733651,GA BDR-V - Virtual Law Firm / Remote Work,BDR,2024-11-11,2024-11-15T10:57:43.055745-08:00,138,https://app.salesloft.com/app/cadences/3733651
3616524,GOLD - Bulk CALL BDRV Q3 24 v1,BDR,2024-07-09,2024-11-15T08:53:16.969600-08:00,9259,https://app.salesloft.com/app/cadences/3616524
3614721,GOLD - Bulk EMAIL BDRV Q3 24 v1,BDR,2024-07-08,2025-05-20T13:23:24.494387-07:00,0,https://app.salesloft.com/app/cadences/3614721
3412237,HH - BOFU - NMQL March 5 Invite - BDRV,BDR,2024-02-21,2025-03-06T06:54:59.304628-08:00,1167,https://app.salesloft.com/app/cadences/3412237
3489770,HH - Tax Day Email Blitz BDRV,BDR,2024-04-15,2024-05-29T06:53:45.359861-07:00,2827,https://app.salesloft.com/app/cadences/3489770
3369812,HH BDRV - PI Power Hour - Wave 2,BDR,2024-01-18,2024-07-11T12:03:34.919495-07:00,404,https://app.salesloft.com/app/cadences/3369812
3393507,HH BDRV - PI Power Hour - Wave 3,BDR,2024-02-07,2024-04-10T08:19:28.447898-07:00,351,https://app.salesloft.com/app/cadences/3393507
3434578,HH BDRV - PI Power Hour - Wave 4,BDR,2024-03-07,2024-07-23T06:21:10.178034-07:00,1660,https://app.salesloft.com/app/cadences/3434578
3428662,HH BDRV - PI Power Hour - Wave 4,BDR,2024-03-05,never,0,https://app.salesloft.com/app/cadences/3428662
3367350,HH BDRV DOG Bulk Invite List Blitz ,BDR,2024-01-17,never,0,https://app.salesloft.com/app/cadences/3367350
3365870,HH BDRV Reschedule Blitz,BDR,2024-01-16,2024-04-25T06:50:02.578397-07:00,78,https://app.salesloft.com/app/cadences/3365870
3428653,HH BLIND CAL SEND - Reschedule BDR Opps,BDR,2024-03-05,2024-11-14T05:58:09.518552-08:00,13,https://app.salesloft.com/app/cadences/3428653
3510438,HH/DP BDRV- Reschedule Cadence  ,BDR,2024-04-29,2024-07-16T08:15:33.315032-07:00,108,https://app.salesloft.com/app/cadences/3510438
3422674,JB - BDR-V - Funnel - BOFU AQL,BDR,2024-02-28,2024-08-02T07:08:01.366411-07:00,3920,https://app.salesloft.com/app/cadences/3422674
